"","Entry","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Entry.name","Gene.names","Protein.names","Gene.ontology..GO.","USVI_118_A","UVI_092_B","UVI_094_B","UVI_096_B","UVI_108_B","UVI_132_B","UVI_092_C","UVI_094_C","UVI_100_C","UVI_102_C","UVI_104_C","UVI_106_C","UVI_108_C","UVI_132_C","UVI_136_C","UVI_138_C","UVI_106_D","Past_d1_A","Past_d2_A","Past_d3_A","Past_d6_A","Past_d7_A","O_d3_B","O_d6_B","O_d7_B","O_d8_B","Pstr_d7_B","M_d1_C","M_d3_C","M_d6_C","O_d1_C","O_d3_C","O_d6_C","O_d7_C","O_d8_C","Past_d1_D"
"239","Q52JK6",47.1993237562313,10.7738850308759,1.37047479952858,7.86142513133542,3.79787407209245e-15,2.62053310974379e-12,"VIP2_NICBE","VIP2","Probable NOT transcription complex subunit VIP2 (Protein VIRE2 INTERACTING PROTEIN2) (NbVIP2) (Fragment)","CCR4-NOT core complex [GO:0030015]; host cell nucleus [GO:0042025]; nucleus [GO:0005634]; DNA integration [GO:0015074]; regulation of transcription, DNA-templated [GO:0006355]",6.668101875,7.849631547,7.861341617,7.058188178,8.336302895,7.002190168,5.850428038,5.134626889,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,4.645052889,6.516289408,6.625748228,6.434891372,6.090944195,7.106409917,3.908906198,3.908906198,3.908906198,3.908906198,8.487928433,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198
"240","Q53P85",54.1146446228345,2.05118018524192,0.649162967434064,3.15973074272796,0.0015791500242605,0.0198111548498135,"CDPKO_ORYSJ","CPK24 Os11g0171500 LOC_Os11g07040 OsJ_33123","Calcium-dependent protein kinase 24 (OsCDPK24) (OsCPK24) (EC 2.7.11.1) (Calcium-dependent protein kinase OsCDPK14)","cytoplasm [GO:0005737]; nucleus [GO:0005634]; ATP binding [GO:0005524]; calcium ion binding [GO:0005509]; calcium-dependent protein kinase activity [GO:0010857]; calcium-dependent protein serine/threonine kinase activity [GO:0009931]; calmodulin binding [GO:0005516]; intracellular signal transduction [GO:0035556]; peptidyl-serine phosphorylation [GO:0018105]; protein autophosphorylation [GO:0046777]",6.814262633,7.221754274,7.089515817,6.868290471,8.336302895,7.002190168,4.343346651,4.368118271,6.941945765,7.001452546,7.243385237,6.826145825,7.009556693,5.757294414,5.817312021,5.642081278,3.908906198,6.366475662,6.819747631,6.493938249,6.299237475,7.619346341,3.908906198,3.908906198,3.908906198,3.908906198,7.390173279,4.031248184,4.127205495,4.030892616,4.12506818,4.242129066,3.9957621,4.000562652,4.100082555,3.908906198
"241","Q54BM8",66.1023663082209,2.50818062093243,0.57471477583572,4.3642180893734,1.27578253162551e-05,0.000533509058679759,"U652_DICDI","DDB_G0293552","UPF0652 protein","zinc ion binding [GO:0008270]",6.564073923,8.226711987,8.54736526,7.598450272,8.684791874,7.002190168,4.655854658,4.368118271,6.167576599,6.36745582,5.94269568,6.165098116,6.249538839,5.248981751,5.296785291,5.277183223,6.228650077,6.610315251,6.983685584,6.976593682,6.599695056,7.478005759,3.908906198,3.908906198,3.908906198,3.908906198,8.055825502,4.031248184,4.104196213,4.030892616,4.261350447,4.06342765,4.059299649,4.133229457,4.250345718,3.908906198
"242","Q54C32",148.696856184169,1.11893816973642,0.387860437035102,2.88489895563943,0.00391539308244551,0.0372637410605159,"PSIQ_DICDI","psiQ DDB_G0293288","Protein psiQ","extracellular region [GO:0005576]",8.66634676,9.444063083,9.414971782,8.398763783,8.684791874,7.002190168,5.357872578,5.670605679,5.743750042,5.409596542,5.464170698,6.000669062,5.622741411,5.299200459,4.919072416,5.073394249,5.158406702,8.707183678,8.985961466,8.736110247,9.550449207,8.981443315,3.908906198,3.908906198,3.908906198,3.908906198,7.344805431,4.396102483,4.260369373,4.363589455,5.414765998,5.0957107,5.111479909,4.928732146,5.013564923,3.908906198
"243","Q54DF2",32.0978076069961,1.43845386802196,0.492725114871794,2.91938410404805,0.00350723780424355,0.0342584983496186,"MRKA_DICDI","mrkA DDB_G0292304","Probable serine/threonine-protein kinase MARK-A (EC 2.7.11.1)","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674]; intracellular signal transduction [GO:0035556]",8.387810616,4.851680594,5.731363493,5.71778085,3.908906198,3.908906198,4.768310578,4.759280709,3.908906198,4.691028293,4.384456191,4.898584208,4.679836454,4.233309608,4.337258043,4.577737508,3.908906198,7.409198051,7.415415045,7.143072024,7.462425776,7.819868502,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,4.645286702,4.669511429,4.394698933,4.261350447,4.190709137,4.244590714,4.19831261,4.343529008,3.908906198
"244","Q54I48",28.115194956435,1.79760787458448,0.552528820142558,3.25341920466824,0.0011402514605781,0.0158567016261223,"CTL2_DICDI","slc44a2 ctl2 DDB_G0289013","Choline transporter-like protein 2 (Solute carrier family 44 member 2)","integral component of membrane [GO:0016021]; membrane [GO:0016020]; transmembrane transporter activity [GO:0022857]; transmembrane transport [GO:0055085]",5.708747946,7.68773338,7.614101689,6.992072151,8.462087956,3.908906198,3.908906198,4.368118271,4.421202263,4.4244707,4.384456191,4.436025944,4.307835103,4.726725375,4.582544206,4.743185833,6.146032022,5.419433702,5.816274966,5.858848502,5.381135532,5.883576507,3.908906198,3.908906198,3.908906198,3.908906198,5.514309281,3.908906198,3.908906198,4.030892616,3.908906198,4.035092523,3.9957621,4.067606506,4.100082555,3.908906198
"245","Q54I71",87.7153834171369,1.62589292802689,0.466628437256795,3.48434171218787,0.000493349179339253,0.00874831605787794,"AARA_DICDI","aarA aar sab6 DDB_G0288877","Protein aardvark (Suppressor of amiB protein 16)","adherens junction [GO:0005912]; basal cortex [GO:0045180]; cell-cell junction [GO:0005911]; centrosome [GO:0005813]; cytoplasm [GO:0005737]; alpha-catenin binding [GO:0045294]; cell adhesion [GO:0007155]; cell motility [GO:0048870]; cellular protein localization [GO:0034613]; centrosome localization [GO:0051642]; culmination involved in sorocarp development [GO:0031154]; epithelial cell morphogenesis [GO:0003382]; establishment or maintenance of bipolar cell polarity [GO:0061245]; Golgi localization [GO:0051645]; multicellular organism development [GO:0007275]; positive regulation of cytoskeleton organization [GO:0051495]; protein secretion [GO:0009306]; regulation of gene expression [GO:0010468]; sorocarp spore cell differentiation [GO:0044671]; sorocarp stalk development [GO:0031150]; sorocarp stalk morphogenesis [GO:0036360]",6.996112857,8.811695416,8.604849369,8.175758639,8.336302895,3.908906198,4.866351764,4.816187457,5.595237975,5.656807696,5.357872578,5.226908456,5.07731473,6.123220967,5.516982718,5.714441081,8.113797504,6.553713999,6.900772736,6.852272366,7.115675408,8.161526317,3.908906198,3.908906198,3.908906198,3.908906198,9.395477461,4.719156348,4.785621385,4.680986502,4.450229839,4.509912175,4.586663822,4.391731723,4.697110048,3.908906198
"246","Q54J08",92.7309013115657,3.4047764967271,0.939779043142918,3.62295426948493,0.000291257330933678,0.00579714110608378,"ACAC_DICDI","accA DDB_G0288387","Acetyl-CoA carboxylase (EC 6.4.1.2) (ACC-alpha) [Includes: Biotin carboxylase (EC 6.3.4.14)]","endoplasmic reticulum membrane [GO:0005789]; acetyl-CoA carboxylase activity [GO:0003989]; ATP binding [GO:0005524]; biotin carboxylase activity [GO:0004075]; metal ion binding [GO:0046872]; phosphatidylinositol-3,4,5-trisphosphate binding [GO:0005547]; fatty acid biosynthetic process [GO:0006633]; malonyl-CoA biosynthetic process [GO:2001295]; protein import into nucleus [GO:0006606]",7.0321883,9.245007061,8.857439803,8.379716962,9.57818037,8.36235624,3.908906198,3.908906198,5.180336633,5.809134957,4.725377401,5.191400252,5.326992926,4.27141044,4.432577479,4.623024458,6.806750878,8.001587705,7.033312108,7.020097572,7.581748743,4.894859685,3.908906198,3.908906198,3.908906198,3.908906198,7.199276631,3.908906198,4.006607102,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198
"247","Q54JE4",37.0807749704937,2.23447822058604,0.631921329274395,3.53600696332213,0.000406223985838907,0.00756235644823834,"ODO1_DICDI","ogdh DDB_G0288127","2-oxoglutarate dehydrogenase, mitochondrial (EC 1.2.4.2) (2-oxoglutarate dehydrogenase complex component E1) (OGDC-E1) (Alpha-ketoglutarate dehydrogenase)","mitochondrial oxoglutarate dehydrogenase complex [GO:0009353]; mitochondrion [GO:0005739]; oxoglutarate dehydrogenase complex [GO:0045252]; oxoglutarate dehydrogenase (succinyl-transferring) activity [GO:0004591]; thiamine pyrophosphate binding [GO:0030976]; glycolytic process [GO:0006096]; tricarboxylic acid cycle [GO:0006099]",6.764838749,7.890779705,7.701357831,7.066238214,7.190231441,3.908906198,4.521020135,4.630507721,4.272100591,4.274429886,4.184291521,4.578570419,4.307835103,4.741889018,5.988822615,5.847518468,5.338066485,6.344189949,6.519665612,6.715772228,6.051965553,6.757263279,3.908906198,3.908906198,3.908906198,3.908906198,7.908442357,4.664495267,4.466780171,4.759369603,4.085456672,3.99814762,4.255547839,4.092126782,4.216809707,3.908906198
"248","Q54KA7",137.995376558065,1.6927527528816,0.412264458138544,4.10598759962166,4.02591078736633e-05,0.00135506265525989,"SECG_DICDI","secG DDB_G0287459","Ankyrin repeat, PH and SEC7 domain containing protein secG","cytosol [GO:0005829]; lysosome [GO:0005764]; ARF guanyl-nucleotide exchange factor activity [GO:0005086]; actin cytoskeleton organization [GO:0030036]; cell-substrate adhesion [GO:0031589]; chemotaxis [GO:0006935]; chemotaxis to cAMP [GO:0043327]; culmination involved in sorocarp development [GO:0031154]; regulation of ARF protein signal transduction [GO:0032012]",7.589139914,9.651102705,9.830487517,9.05262411,9.199655711,3.908906198,6.568542674,6.205440261,5.268407025,5.304507683,5.857769017,5.368347227,5.07731473,5.912552851,5.844565775,6.109143465,6.306438524,7.491291321,7.670249166,7.777556597,7.004650353,8.06631683,3.908906198,3.908906198,8.124197463,3.908906198,9.142762149,4.727877895,4.529813633,4.822844649,5.580437498,5.379958098,5.038785372,4.893879524,5.345489941,3.908906198
"249","Q54KI4",29.6603690411074,1.65866698176091,0.5957997875437,2.78393348980383,0.00537040453761905,0.046513545576868,"EPS15_DICDI","eps15 DDB_G0287325","Epidermal growth factor receptor substrate 15 homolog","AP-2 adaptor complex [GO:0030122]; clathrin coat of coated pit [GO:0030132]; calcium ion binding [GO:0005509]; endocytosis [GO:0006897]; endosomal transport [GO:0016197]; protein transport [GO:0015031]",5.887017923,7.155324172,7.369255439,6.904788126,8.198436761,3.908906198,4.521020135,4.368118271,4.976820525,5.002236826,4.884627687,5.06311963,4.930993509,4.138535145,4.212350835,4.163639545,7.090557526,5.780400633,6.095589388,6.026549345,4.95198819,6.985447409,3.908906198,3.908906198,3.908906198,3.908906198,6.297841051,4.120682044,4.104196213,4.409503805,4.085456672,4.087303818,4.121498574,4.151162446,4.135043081,3.908906198
"250","Q54MJ7",39.0941617943508,2.21363511888322,0.65273475495814,3.3913241206609,0.000695557901273596,0.0113172163989895,"ALAM_DICDI","gpt DDB_G0285899","Probable alanine aminotransferase, mitochondrial (ALT) (EC 2.6.1.2) (Glutamate pyruvate transaminase) (GPT) (Glutamic--alanine transaminase) (Glutamic--pyruvic transaminase)","mitochondrial matrix [GO:0005759]; L-alanine:2-oxoglutarate aminotransferase activity [GO:0004021]; pyridoxal phosphate binding [GO:0030170]; biosynthetic process [GO:0009058]; L-alanine catabolic process [GO:0042853]",6.433328299,8.177754086,7.658396667,6.979321149,8.198436761,3.908906198,4.343346651,4.234300522,4.712741613,4.861197133,4.184291521,4.627271908,4.412563381,5.050970333,4.853300012,5.122373286,5.492230718,6.187437486,6.508591367,6.073541389,5.86035906,7.199835926,3.908906198,3.908906198,3.908906198,3.908906198,7.708864241,4.208134801,4.184877943,4.43782397,4.085456672,4.035092523,4.082539425,4.000562652,4.079924518,3.908906198
"251","Q54MZ3",29.7300661491565,1.86625746756811,0.61664501528411,3.02646972133271,0.00247427600519969,0.0269565859513861,"CDC20_DICDI","cdc20 DDB_G0285601","Anaphase-promoting complex subunit cdc20","anaphase-promoting complex [GO:0005680]; phagocytic vesicle [GO:0045335]; anaphase-promoting complex binding [GO:0010997]; ubiquitin ligase activator activity [GO:1990757]; anaphase-promoting complex-dependent catabolic process [GO:0031145]; cell cycle [GO:0007049]; cell division [GO:0051301]; positive regulation of anaphase-promoting complex-dependent catabolic process [GO:1905786]; protein ubiquitination [GO:0016567]",7.291689311,7.38501576,7.591427315,6.353445081,6.429556171,7.002190168,4.343346651,4.234300522,4.272100591,4.120317094,3.908906198,3.908906198,3.908906198,4.366725634,4.703157583,4.163639545,3.908906198,6.630195187,6.592685021,6.319471817,6.001540686,7.047229204,3.908906198,3.908906198,3.908906198,3.908906198,6.64219482,4.573314625,4.626202941,4.502497341,4.12506818,4.06342765,3.908906198,3.908906198,3.994452899,3.908906198
"252","Q54NZ5",596.163467469279,-1.98802544023105,0.561596569823045,-3.53995296099736,0.000400198355402008,0.00749692846771183,"CUL3_DICDI","culC cul3 DDB_G0284903","Cullin-3 (CUL-3) (Cullin-C)","cullin-RING ubiquitin ligase complex [GO:0031461]; nucleus [GO:0005634]; ubiquitin protein ligase binding [GO:0031625]; ubiquitin-protein transferase activity [GO:0004842]; protein ubiquitination [GO:0016567]; ubiquitin-dependent protein catabolic process [GO:0006511]",5.031668964,8.205158828,8.312126997,7.933570382,7.875185991,3.908906198,5.240185675,5.596984824,5.349723704,6.117829373,5.750858736,5.709963318,6.188882646,5.740650921,5.468901579,5.580890537,6.057887102,5.531239741,5.589678404,5.499382095,4.897725316,5.427294759,9.695350864,13.2907788,12.29508761,11.97530672,7.147237095,5.679641861,5.504690841,5.801181266,5.781201457,5.491068864,5.562874413,5.376081368,5.558447053,3.908906198
"253","Q54PP1",84.0501619548351,1.62979285273756,0.58109716411365,2.80468216571576,0.00503662177868553,0.0441771486520299,"ERG24_DICDI","erg24 DDB_G0284407","Delta(14)-sterol reductase (EC 1.3.1.70) (C-14 sterol reductase) (Sterol C14-reductase)","integral component of endoplasmic reticulum membrane [GO:0030176]; delta14-sterol reductase activity [GO:0050613]; delta24(24-1) sterol reductase activity [GO:0000246]; NADP binding [GO:0050661]; oxidoreductase activity, acting on the CH-CH group of donors [GO:0016627]; ergosterol biosynthetic process [GO:0006696]; sterol biosynthetic process [GO:0016126]",7.881537133,8.746139175,8.692297624,7.961641801,9.125638102,7.002190168,4.655854658,4.368118271,3.908906198,4.120317094,4.45720755,4.232817534,4.087766985,5.370401078,4.999719848,5.430300193,6.228650077,7.692644901,7.684759488,7.605269991,8.126992349,7.564481411,3.908906198,3.908906198,3.908906198,3.908906198,7.476779705,4.081872132,4.078064551,4.231078233,4.261350447,4.161038313,4.169160231,4.225829247,4.135043081,3.908906198
"254","Q54Q39",26.6209866478938,3.05114319017259,0.998982747525474,3.05425013367889,0.00225623875355179,0.0250424354951861,"PP1R7_DICDI","pprA DDB_G0284039","Protein phosphatase 1 regulatory subunit pprA","nucleus [GO:0005634]",3.908906198,7.40416258,7.579953418,6.757701702,8.462087956,3.908906198,3.908906198,4.470155169,4.855306901,4.572187411,4.384456191,4.755497004,4.63902406,4.573206628,4.387383246,4.878419801,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,7.939157204,3.908906198,3.908906198,4.030892616,3.908906198,3.908906198,3.908906198,3.908906198,4.079924518,3.908906198
"255","Q54TC9",63.868491255537,2.44065355590156,0.79696651857402,3.06242922258331,0.00219548388737971,0.0245078731248292,"SRE1_DICDI","sre1 DDB_G0281821","Elongation of fatty acids protein sre1 (EC 2.3.1.199) (3-keto acyl-CoA synthase sre1) (Protein SRE1 homolog) (Very-long-chain 3-oxoacyl-CoA synthase sre1)","integral component of endoplasmic reticulum membrane [GO:0030176]; 3-oxo-arachidoyl-CoA synthase activity [GO:0102336]; 3-oxo-cerotoyl-CoA synthase activity [GO:0102337]; 3-oxo-lignoceronyl-CoA synthase activity [GO:0102338]; fatty acid elongase activity [GO:0009922]; very-long-chain 3-ketoacyl-CoA synthase activity [GO:0102756]; fatty acid elongation, monounsaturated fatty acid [GO:0034625]; fatty acid elongation, polyunsaturated fatty acid [GO:0034626]; fatty acid elongation, saturated fatty acid [GO:0019367]; sphingolipid biosynthetic process [GO:0030148]; very long-chain fatty acid biosynthetic process [GO:0042761]",3.908906198,9.383113962,9.230249362,8.300899395,9.462709595,3.908906198,4.343346651,3.908906198,4.421202263,4.330603587,4.384456191,4.232817534,4.442780855,4.394245242,3.908906198,4.348982495,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,7.147237095,4.182144609,4.078064551,4.207267713,4.261350447,4.06342765,3.9957621,4.000562652,4.118298825,3.908906198
"256","Q550A6",20.1319650933838,2.41196736053896,0.638238540245585,3.77910014586531,0.00015739611813188,0.00370238596060219,"CRTP2_DICDI","crtp2 DDB_G0277321","Crt homolog 2 (Chloroquine resistance transporter paralog 2) (DdCRTp2)","cytoplasmic vesicle membrane [GO:0030659]; integral component of membrane [GO:0016021]; xenobiotic transmembrane transporter activity [GO:0042910]",6.137844175,6.590615163,6.384090594,6.587505895,6.861203037,3.908906198,4.655854658,4.759280709,5.225302289,5.218391523,5.162708299,4.793727874,4.63902406,4.305802372,4.212350835,3.908906198,5.492230718,5.629992803,6.030436955,6.026549345,5.455857955,6.876012345,3.908906198,3.908906198,3.908906198,3.908906198,7.093203972,4.081872132,4.104196213,4.120067282,3.908906198,3.99814762,4.059299649,4.092126782,4.228386351,3.908906198
"257","Q550U9",35.9924709465627,1.39464149762587,0.411895609274505,3.38591008552466,0.000709426240303683,0.0114412279488457,"PLBLA_DICDI","plbA DDB_G0276767","Phospholipase B-like protein A (EC 3.1.1.-)","extracellular region [GO:0005576]; phospholipase activity [GO:0004620]; phosphatidylethanolamine catabolic process [GO:0046338]; phosphatidylinositol catabolic process [GO:0031161]; phospholipid catabolic process [GO:0009395]",3.908906198,7.513923002,7.382552794,6.927124497,6.861203037,3.908906198,5.357872578,5.311327155,7.62449246,7.17477501,7.374384561,6.76238602,7.110783427,4.42023379,4.387383246,4.268688664,6.146032022,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,6.786600679,4.254220398,4.24664498,4.253220944,5.150282594,4.970626273,4.998665691,4.845076578,4.982958387,3.908906198
"258","Q55BS1",31.4857776095039,1.4258176892872,0.349435499204917,4.08034585075474,4.49687427613825e-05,0.00145445777368847,"CPSF2_DICDI","cpsf2 DDB_G0270392","Cleavage and polyadenylation specificity factor subunit 2 (Cleavage and polyadenylation specificity factor 100 kDa subunit) (CPSF 100 kDa subunit)","mRNA cleavage and polyadenylation specificity factor complex [GO:0005847]; RNA binding [GO:0003723]; mRNA 3'-end processing by stem-loop binding and cleavage [GO:0006398]; mRNA cleavage [GO:0006379]; mRNA polyadenylation [GO:0006378]; pre-mRNA cleavage required for polyadenylation [GO:0098789]",5.740294352,7.785600932,7.898689418,7.037859145,6.429556171,3.908906198,4.866351764,4.869326437,4.976820525,4.71779311,4.847668252,5.021090468,4.63902406,5.214124204,5.159192004,5.317517287,3.908906198,5.264136045,5.387287166,5.50981914,5.074933647,5.105490343,3.908906198,3.908906198,3.908906198,3.908906198,8.607229226,4.528152667,4.441115441,4.409503805,4.629774258,4.559277485,4.45504725,4.532510762,4.509553841,3.908906198
"259","Q55GQ6",31.9230328171927,2.3843970001342,0.797430834027022,2.99009882536521,0.00278887201448489,0.0290698652056673,"UPP_DICDI","uprt DDB_G0267560","Uracil phosphoribosyltransferase (UPRTase) (EC 2.4.2.9) (UMP pyrophosphorylase)","GTP binding [GO:0005525]; kinase activity [GO:0016301]; uracil phosphoribosyltransferase activity [GO:0004845]; nucleoside metabolic process [GO:0009116]; pyrimidine-containing compound salvage [GO:0008655]; UMP salvage [GO:0044206]",5.1436935,8.019978611,7.832676732,7.322445871,7.190231441,3.908906198,3.908906198,4.368118271,5.425426291,6.007682381,5.969793369,5.663410132,5.529640971,4.138535145,4.123671334,3.908906198,5.750220629,5.415511193,5.722512851,5.618877472,4.911610528,6.323703074,3.908906198,3.908906198,3.908906198,3.908906198,7.558413715,4.153370913,4.167103172,4.207267713,3.908906198,4.087303818,4.031720457,3.908906198,3.994452899,3.908906198
"260","Q561P5",89.6986300295075,3.59664660910753,0.755679945424886,4.75948399965185,1.94088509991222e-06,0.000121746428994494,"MCM5_XENTR","mcm5 TEgg011k14.1","DNA replication licensing factor mcm5 (EC 3.6.4.12)","chromatin [GO:0000785]; cytosol [GO:0005829]; MCM complex [GO:0042555]; nucleus [GO:0005634]; ATP binding [GO:0005524]; DNA helicase activity [GO:0003678]; DNA replication origin binding [GO:0003688]; single-stranded DNA binding [GO:0003697]; DNA replication initiation [GO:0006270]; DNA unwinding involved in DNA replication [GO:0006268]; double-strand break repair via break-induced replication [GO:0000727]; pre-replicative complex assembly involved in nuclear cell cycle DNA replication [GO:0006267]; regulation of DNA-dependent DNA replication initiation [GO:0030174]",7.382552794,8.853797537,8.871554129,8.35392196,9.57818037,3.908906198,3.908906198,4.368118271,4.629694669,4.71779311,4.578459184,4.60338066,4.772740641,5.408055233,5.352648693,5.317517287,6.379964387,7.049047685,7.171098405,7.193491488,6.413244144,7.401696388,3.908906198,3.908906198,3.908906198,3.908906198,9.10274994,4.254220398,4.147995598,4.293635037,3.908906198,3.908906198,3.9957621,4.000562652,3.908906198,3.908906198
"261","Q56YN8",51.9446601303682,2.70039035691453,0.7719314794119,3.49822546292818,0.000468365010186818,0.00846738490032064,"SMC3_ARATH","SMC3 TTN7 At2g27170 T22O13.6","Structural maintenance of chromosomes protein 3 (SMC protein 3) (SMC-3) (Chromosome segregation protein SMC-3) (Cohesin complex subunit SMC-3) (Protein TITAN7)","chromatin [GO:0000785]; chromosome, centromeric region [GO:0000775]; cohesin complex [GO:0008278]; cytoplasm [GO:0005737]; nuclear matrix [GO:0016363]; nucleus [GO:0005634]; plasmodesma [GO:0009506]; spindle [GO:0005819]; ATP binding [GO:0005524]; chromatin binding [GO:0003682]; cell division [GO:0051301]; chromosome segregation [GO:0007059]; DNA repair [GO:0006281]; meiotic cell cycle [GO:0051321]; sister chromatid cohesion [GO:0007062]",6.171629995,8.205158828,8.462819914,7.539343765,7.681301791,7.002190168,3.908906198,4.91929932,4.78726897,4.503191062,4.184291521,4.793727874,4.380330311,4.189995224,3.908906198,3.908906198,5.492230718,6.459017768,7.017991397,6.7481757,5.67494764,7.026935736,3.908906198,3.908906198,3.908906198,3.908906198,8.699604461,4.031248184,4.167103172,4.120067282,4.282614363,3.99814762,3.9957621,3.908906198,4.135043081,3.908906198
"262","Q57772",62.3412593402225,2.37211399402805,0.829881549015224,2.85837659222923,0.00425814702608147,0.0394304531544824,"Y326_METJA","MJ0326","Putative permease MJ0326","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; purine nucleobase transmembrane transporter activity [GO:0005345]; adenine transport [GO:0015853]; guanine transport [GO:0015854]",8.435187783,7.38501576,7.382552794,6.762697241,7.190231441,3.908906198,4.768310578,3.908906198,4.421202263,4.120317094,4.384456191,4.36603405,4.087766985,6.167975161,6.182349293,6.179340705,5.861277563,8.47048542,8.083626777,8.310285622,7.762716241,8.006000714,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,4.120682044,3.908906198,4.207267713,4.158430969,4.127328332,3.908906198,3.908906198,4.029869791,3.908906198
"263","Q58623",15.968033659522,3.51673824158423,0.873997249601188,4.02374062754654,5.72810005979357e-05,0.00175661735167003,"Y1226_METJA","MJ1226","Putative cation-transporting ATPase MJ1226 (EC 7.2.2.-)","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATPase activity [GO:0016887]; proton-exporting ATPase activity, phosphorylative mechanism [GO:0008553]; proton export across plasma membrane [GO:0120029]",6.629015622,6.607504969,6.608474062,5.882171538,6.861203037,3.908906198,4.343346651,4.91929932,3.908906198,4.120317094,3.908906198,4.36603405,4.087766985,4.592118328,4.432577479,4.665402657,5.338066485,5.995045913,5.917464842,6.046896906,6.156485927,5.930342495,3.908906198,3.908906198,3.908906198,3.908906198,5.315679126,4.208134801,4.006607102,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,4.057034064,3.908906198
"264","Q59Q30",73.4066875611047,2.26804320416577,0.696102145131993,3.25820458969525,0.00112119542234936,0.015789991173713,"GIT1_CANAL","GIT1 GIT99 CAALFM_C206590CA orf19.34","Glycerophosphoinositol permease 1 (Glycerophosphodiester transporter GIT1)","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; glycerol-3-phosphate transmembrane transporter activity [GO:0015169]; glycerophosphodiester transmembrane transporter activity [GO:0001406]; glycerophosphodiester transmembrane transport [GO:0001407]; pathogenesis [GO:0009405]",7.963994289,8.221353962,8.593534879,7.880254314,8.198436761,3.908906198,3.908906198,4.234300522,5.496365446,5.63635704,5.18918793,5.475285892,5.615256023,6.405531192,6.161421661,6.514564288,6.579284567,7.883515793,7.877166728,7.409258751,8.30530746,7.125596735,3.908906198,3.908906198,3.908906198,3.908906198,5.965362853,3.908906198,4.006607102,3.908906198,4.158430969,4.108329094,4.103004811,4.000562652,4.204773329,3.908906198
"265","Q5DU05",177.049719529056,2.64411884224682,0.495863322020087,5.33235414846778,9.69476300426916e-08,1.00340797094186e-05,"CE164_MOUSE","Cep164 Kiaa1052","Centrosomal protein of 164 kDa (Cep164)","9+2 motile cilium [GO:0097729]; apical part of cell [GO:0045177]; centriole [GO:0005814]; centrosome [GO:0005813]; ciliary transition fiber [GO:0097539]; cilium [GO:0005929]; cytoplasm [GO:0005737]; intracellular membrane-bounded organelle [GO:0043231]; nucleoplasm [GO:0005654]; cell cycle [GO:0007049]; cell division [GO:0051301]; cilium assembly [GO:0060271]; DNA repair [GO:0006281]",9.076323569,9.893897763,10.03646335,9.498453299,9.125638102,7.002190168,5.240185675,4.555646156,5.850851094,6.430212218,6.035144619,6.267616662,6.45236693,5.740650921,5.468901579,6.077872062,8.092768569,8.096197937,8.403505629,8.312947772,7.589901142,9.225232274,3.908906198,3.908906198,3.908906198,3.908906198,8.734955556,5.210478768,4.859017592,4.837954102,4.490869566,4.553326452,4.358469742,4.48485768,4.656163682,3.908906198
"266","Q5ENN5",1708.54876955031,-1.42854979356199,0.460726120468451,-3.10064858512795,0.00193097306347788,0.0225825663355888,"RBL2_HETTR","rbcL","Ribulose bisphosphate carboxylase, chloroplastic (RuBisCO) (EC 4.1.1.39)","chloroplast membrane [GO:0031969]; integral component of membrane [GO:0016021]; magnesium ion binding [GO:0000287]; monooxygenase activity [GO:0004497]; ribulose-bisphosphate carboxylase activity [GO:0016984]; reductive pentose-phosphate cycle [GO:0019253]",10.30426187,9.358968128,9.44672571,8.9542474,10.04758829,10.98597161,7.85056784,7.944236148,7.444711793,7.595066858,7.778121265,7.525018104,7.585524034,9.008588245,9.146077537,9.02306231,9.789596715,10.57075105,10.76369693,10.40700611,10.59518965,10.40057119,12.43180915,13.77497099,13.66829334,13.39481413,8.137489229,6.547842142,6.716299026,6.166249645,7.482073236,7.812526306,7.681098036,7.5346522,7.713996718,3.908906198
